"","LL07","LL09","LL11","LL08","LL10","LL12","LL13","LL15","LL17","LL14","LL16","LL18"
"ENSLAIG00005013310",1.25063417206911,0.469566468498305,2.06546806167272,2.69238931827802,0.46713980069408,1.44482516479643,0,0,0,0,0,0
"ENSLAIG00005013311",216.776589825312,209.896211418742,167.30291299549,187.457606285107,182.184522270691,208.777236313085,190.284103329959,212.991503422517,271.303467851542,271.206997820212,103.762488674343,255.315989993739
"ENSLAIG00005013312",168.001857114617,138.052541738502,237.528827092363,154.475837136201,137.33910140406,276.684019058517,208.235433832785,163.071619807865,149.369324996917,172.015549543375,219.240097037725,95.3179695976626
"ENSLAIG00005013313",0.416878057356369,0.469566468498305,0.688489353890906,0,0.934279601388161,2.88965032959287,1.79513305028263,0,6.09670714273129,1.25558795287135,0,3.40421319991652
"ENSLAIG00005013314",82.1249772992047,61.513207373278,63.3410205579634,65.9635382978115,74.7423681110529,78.0205588990075,109.503116067241,113.151736193212,54.8703642845816,85.379980795252,102.088900147338,95.3179695976626
"ENSLAIG00005013315",330.167421426244,282.67901403598,291.230996695853,288.085657055748,291.495235633106,276.684019058517,247.728360939003,266.239379278147,240.819932137886,233.539359234072,326.349762766079,296.166548392737
"ENSLAIG00005013316",264.300688363938,246.52239596161,421.355484581234,296.835922340152,257.394030182438,387.213144165444,177.718171977981,249.599418073263,313.980417850661,317.663752076452,266.10057579388,302.97497479257
"ENSLAIG00005013317",142.989173673235,61.0436409047797,101.207935021963,109.04176739026,53.7210770798192,64.2947198334413,82.5761203130011,76.5438215424672,82.3055464268724,59.0126337849536,73.6378951882435,44.2547715989148
"ENSLAIG00005013318",443.14137496982,349.827019031237,269.887826725235,417.320344333093,291.495235633106,301.968459442455,423.651399866701,176.383588771772,231.674871423789,590.126337849536,137.234259214454,239.997030594115
"ENSLAIG00005013319",289.31337180532,329.63566088581,274.018762848581,251.738401258995,325.12930128308,345.313214386348,1235.05153859445,542.462735279224,627.960835701323,1345.99028547809,421.744308805394,529.355152587019
"ENSLAIG00005013320",632.404013009612,741.445453758824,959.754159323923,676.462816217353,713.789615460555,1074.22751002615,649.838164202313,1151.48531537799,890.119242838768,872.63362724559,1650.15828762746,1240.83571136957
"ENSLAIG00005013321",1.25063417206911,0.939132936996611,2.06546806167272,2.01929198870852,2.80283880416448,6.50171324158396,80.7809872627185,29.9519301687915,15.2417678568282,52.7346940205968,23.4302393780775,18.7231725995409
"ENSLAIG00005013322",4140.84974372082,3852.7928740286,2591.47392804537,4205.84866381505,3603.04928275344,2690.98686943336,2385.73182382562,3081.72081514455,3411.10764635816,2336.64918029359,3112.87466023029,3376.97949431719
"ENSLAIG00005013323",0,0,0,0,0,0,7.18053220113053,0,0,10.0447036229708,0,8.5105329997913
"ENSLAIG00005013325",0,0,0,0,0,0,1.79513305028263,0,0,0,0,0
"ENSLAIG00005013326",85.0431237006993,54.4697103458034,31.6705102789817,64.9538923034572,35.035485052056,38.2878668671055,14.3610644022611,69.8878370605135,39.6285964277534,43.9455783504973,53.5548328641771,27.2337055993322
"ENSLAIG00005013327",1.66751222942548,0,0,0.673097329569505,1.86855920277632,0,10.7707983016958,0,0,2.5111759057427,1.67358852700553,3.40421319991652
"ENSLAIG00005013328",365.185178244179,617.94947254377,181.761189427199,362.126363308394,475.08117730588,174.823844940369,73.6004550615879,123.135712916143,155.466032139648,52.7346940205968,98.7417230933265,68.0842639983304
"ENSLAIG00005013329",0,0,0,0,0,0,0,0,0,0,0,0
"ENSLAIG00005013330",0,0,0.688489353890906,0.336548664784753,0.46713980069408,1.44482516479643,16.1561974525437,0,0,13.8114674815849,0,5.10631979987478
"ENSLAIG00005013331",0.416878057356369,0.469566468498305,0,0,0.46713980069408,0,3.59026610056527,0,0,6.27793976435676,0,3.40421319991652
"ENSLAIG00005013332",17.0920003516111,28.1739881098983,212.054720998399,12.7888492618206,24.2912696360922,198.66346015951,5365.65268729479,951.805780919375,1612.57903925243,4477.42663993924,470.278376088555,1188.07040677087
"ENSLAIG00005013333",3.75190251620732,3.75653174798644,1.37697870778181,0.673097329569505,3.73711840555264,1.44482516479643,44.8783262570658,0,6.09670714273129,106.724975994065,3.34717705401107,15.3189593996243
"ENSLAIG00005013334",106.303904625874,80.7654325817085,125.993551762036,83.4640688666186,95.2965193415924,130.034264831679,156.176575374589,279.551348242054,164.611092853745,113.002915758422,195.809857659647,134.466421396703
"ENSLAIG00005013335",948.814458543096,692.140974566502,1564.24781204014,799.976176193357,582.523331465518,1904.2795672017,2308.54110266347,1657.34013600646,1713.17470710749,2560.14383590469,1461.04278407583,1470.62010236394
"ENSLAIG00005013336",139.654149214384,176.556992155363,89.5036160058178,135.629111908255,213.482888917195,102.582586700547,184.898704179111,179.711581012749,128.030849997357,149.414966391691,157.31732153852,153.189593996243
"ENSLAIG00005013337",221.779126513588,188.29615386782,253.364082231853,236.930260008466,163.498930242928,214.556536972271,125.659313519784,143.103666362004,182.901214281939,135.603498910106,247.691101996819,122.551675196995
"ENSLAIG00005013338",2258.64531475681,4456.18578604892,2834.51066996886,2792.68082038388,7223.84987793326,3185.11707579374,4337.04144948284,5727.47464672113,5968.67629273393,5763.14870367951,3740.47035785737,8217.77066459848
"ENSLAIG00005013339",53.7772693989716,95.321993105156,8.26187224669087,62.9346003147487,57.925335286066,4.3344754943893,21.5415966033916,13.3119689639073,18.2901214281939,26.3673470102984,6.69435410802213,20.4252791994991
"ENSLAIG00005013340",273.472005625778,287.844245189461,293.296464757526,293.806984357089,295.232354038659,338.089088562366,206.440300782503,289.535324964985,210.336396424229,182.060253166346,294.551580752974,148.083274196369
"ENSLAIG00005013341",8.33756114712738,3.75653174798644,2.06546806167272,2.69238931827802,7.47423681110529,3.61206291199109,35.9026610056526,9.98397672293051,60.9670714273129,27.6229349631698,35.1453590671162,44.2547715989148
"ENSLAIG00005013342",6.25317086034554,2.34783234249153,3.44244676945453,7.74061929004931,10.2770756152698,6.50171324158396,12.5659313519784,3.32799224097684,0,3.76676385861406,5.0207655810166,13.6168527996661
"ENSLAIG00005013343",47.5240985386261,28.1739881098983,46.8172760645816,37.6934504558923,28.0283880416448,53.4585310974681,28.7221288045221,9.98397672293051,36.5802428563877,32.6452867746552,36.8189475941217,22.1273857994574
"ENSLAIG00005013344",268.886346994858,234.313667780654,127.370530469818,262.844507196892,207.877211308866,115.586013183715,150.791176223741,126.46370515712,118.88578928326,128.069971192878,132.213493633437,103.828502597454
"ENSLAIG00005013345",0.416878057356369,0,0,1.00964599435426,1.40141940208224,1.44482516479643,5.3853991508479,0,0,2.5111759057427,0,6.80842639983304
"ENSLAIG00005013346",2.50126834413822,3.28696527948814,45.4402973567998,2.69238931827802,7.47423681110529,67.1843701630342,12.5659313519784,3.32799224097684,0,2.5111759057427,13.3887082160443,5.10631979987478
"ENSLAIG00005013347",1.25063417206911,0.469566468498305,0,0.673097329569505,0,0.722412582398217,0,0,0,1.25558795287135,0,0
"ENSLAIG00005013348",46.6903424239134,24.4174563619119,28.916552863418,29.2797338362735,14.0141940208224,23.8396152191412,10.7707983016958,19.967953445861,33.5318892850221,10.0447036229708,35.1453590671162,8.5105329997913
"ENSLAIG00005013349",159.247417910133,143.217772891983,282.280635095271,140.340793215242,177.513124263751,225.392725708244,351.846077855396,242.943433591309,451.156328562115,320.174927982195,170.706029754564,364.250812391068
"ENSLAIG00005013350",437.305082166831,440.922913919909,388.307995594471,419.003087657017,418.557261421896,383.601081253453,409.29033546444,252.92741031424,310.932064279296,375.420797908534,261.079810212863,423.824543389607
"ENSLAIG00005013351",351.011324294063,267.183320575536,172.122338472727,270.921675151726,240.576997357451,180.603145599554,86.1663864135664,69.8878370605135,82.3055464268724,90.4023326067374,100.415311620332,74.8926903981635
"ENSLAIG00005013352",153.8280031645,107.530721286112,170.056870411054,131.253979266054,105.106455156168,148.816991974033,240.547828737873,216.319495663494,161.562739282379,237.306123092686,312.961054550035,153.189593996243
"ENSLAIG00005013353",265.551322536007,246.052829493112,330.474889867635,250.728755264641,231.23420134357,301.968459442455,549.310713386486,425.983006845035,374.947489277974,681.784258409144,580.73521887092,342.12342659161
"ENSLAIG00005013354",1037.60948476,410.870659936017,331.851868575417,724.925823946357,352.223409723337,265.125417740146,369.797408358222,299.519301687915,256.061699994714,381.698737672891,204.177800294675,265.528629593489
"ENSLAIG00005013355",1.25063417206911,0.469566468498305,3.44244676945453,3.36548664784753,3.73711840555264,1.44482516479643,5.3853991508479,0,3.04835357136564,6.27793976435676,0,8.5105329997913
"ENSLAIG00005013356",0,0,0,0,0,0,0,0,0,2.5111759057427,0,0
"ENSLAIG00005013357",233.868590176923,261.548522953556,217.562635829526,295.826276345798,331.202118692103,211.666886642678,491.866455777441,163.071619807865,213.384749995595,655.416911398846,122.171962471404,379.569771790692
"ENSLAIG00005013358",2.08439028678185,2.34783234249153,4.13093612334544,3.02893798306277,3.73711840555264,3.61206291199109,86.1663864135664,3.32799224097684,0,48.9679301619827,0,10.2126395997496
"ENSLAIG00005013359",0.416878057356369,7.04349702747458,30.9820209250908,1.00964599435426,6.07281740902305,31.7861536255216,75.3955881118706,43.2638991326989,36.5802428563877,90.4023326067374,50.207655810166,54.4674111986643
"ENSLAIG00005013360",2.91814640149458,3.75653174798644,1.37697870778181,6.3944246309103,0.46713980069408,1.44482516479643,10.7707983016958,6.65598448195367,54.8703642845816,5.02235181148541,8.36794263502767,27.2337055993322
"ENSLAIG00005013361",74.6211722667901,74.1915020227322,141.140317547636,65.290440968242,88.7565621318753,195.773809829917,161.561974525437,179.711581012749,128.030849997357,124.303207334264,227.608039672753,83.4032233979548
"ENSLAIG00005013362",0,0,0,0,0.46713980069408,0,0,0,0,0,0,0
"ENSLAIG00005013363",64.6160988902372,64.8001726527661,96.3885095447268,55.1939810246994,66.8009914992535,93.19122312937,23.3367296536742,79.871813783444,88.4022535696037,56.5014578792109,92.0473689853043,103.828502597454
"ENSLAIG00005013364",2.50126834413822,5.63479762197966,0,0.673097329569505,3.26997860485856,0,3.59026610056527,0,0,7.53352771722811,0,0
"ENSLAIG00005013365",0,0.939132936996611,0,0,0,0,1.79513305028263,0,0,8.78911567009947,0,0
"ENSLAIG00005013366",0,0,0,0,0,0,0,0,0,5.02235181148541,0,10.2126395997496
"ENSLAIG00005013367",2.08439028678185,1.87826587399322,0,4.03858397741703,0.46713980069408,0,8.97566525141316,3.32799224097684,0,7.53352771722811,0,1.70210659995826
"ENSLAIG00005013368",408.957374266598,313.670400956868,277.461209618035,426.407158282282,326.063580884468,306.302934936844,371.592541408505,462.59092149578,387.140903563437,359.098154521207,681.150530491252,415.314010389816
"ENSLAIG00005013369",140.07102727174,100.487224258637,68.1604460351997,119.474775998587,117.719229774908,56.348181427061,136.43011182148,206.335518940564,88.4022535696037,70.3129253607957,222.587274091736,79.9990101980382
"ENSLAIG00005013370",344.341275376361,320.244331515844,370.407272393307,349.674062711358,375.580399758041,383.601081253453,317.738549900026,622.334549062668,265.206760708811,389.232265390119,644.33158289713,508.92987338752
"ENSLAIG00005013371",338.504982573372,293.948609279939,693.308779368142,312.653709585035,331.202118692103,514.357758667531,175.923038927698,113.151736193212,192.046274996036,271.206997820212,95.3945460393154,255.315989993739
"ENSLAIG00005013372",29.5983420723022,11.7391617124576,6.19640418501815,25.5776985236412,6.07281740902305,5.05688807678752,1.79513305028263,29.9519301687915,51.822010713216,2.5111759057427,35.1453590671162,37.4463451990817
"ENSLAIG00005013373",1.66751222942548,56.3479762197966,0,4.37513264220178,93.4279601388161,0,17.9513305028263,0,0,7.53352771722811,0,17.0210659995826
"ENSLAIG00005013374",306.405372156931,306.157337460895,197.59644456669,325.77910751164,254.591191378274,208.054823730687,235.162429587025,239.615441350332,304.835357136564,268.695821914469,179.073972389592,275.741269193238
"ENSLAIG00005013375",167.58497905726,144.15690582898,132.878445300945,177.02459767678,145.747617816553,114.863600601317,163.35710757572,103.167759470282,124.982496425991,182.060253166346,43.5133017021439,97.0200761976209
"ENSLAIG00005013376",72.9536600373646,58.6958085622882,104.650381791418,64.2807949738877,63.5310128943949,83.7998595581932,251.318627039569,126.46370515712,167.65944642511,200.894072459416,87.0266034042877,134.466421396703
"ENSLAIG00005013377",1097.22304696196,1260.31640144945,819.302331130178,1187.00714069582,1198.68072858101,858.226147889082,665.994361654857,572.414665448016,874.87747498194,655.416911398846,634.290051735097,822.11748777984
"ENSLAIG00005013378",0.833756114712738,3.75653174798644,2.75395741556362,1.00964599435426,9.80993581457569,0.722412582398217,1.79513305028263,3.32799224097684,3.04835357136564,12.5558795287135,0,1.70210659995826
"ENSLAIG00005013379",0.416878057356369,0.469566468498305,0.688489353890906,2.69238931827802,0,0,8.97566525141316,0,3.04835357136564,15.0670554344562,0,1.70210659995826
"ENSLAIG00005013380",0,0,0,0,0,0,0,0,0,1.25558795287135,0,0
"ENSLAIG00005013381",2.91814640149458,1.40869940549492,35.8014464023271,5.38477863655604,3.73711840555264,31.7861536255216,123.864180469502,116.479728434189,60.9670714273129,110.491739852679,137.234259214454,71.488477198247
"ENSLAIG00005013382",113.390831600932,423.548954585471,79.1762756974542,161.206810431896,530.670813588475,94.6360482941665,163.35710757572,123.135712916143,158.514385711014,233.539359234072,61.9227754992047,83.4032233979548
"ENSLAIG00005013383",0,0.939132936996611,0.688489353890906,0,0,2.88965032959287,5.3853991508479,0,0,1.25558795287135,8.36794263502767,8.5105329997913
"ENSLAIG00005013384",10.8388294912656,6.10436409047797,34.4244676945453,13.4619465913901,8.40851641249345,45.5119926910877,206.440300782503,59.903860337583,91.4506071409693,166.99319773189,28.4510049590941,115.743248797162
"ENSLAIG00005013385",7.08692697505828,2.34783234249153,1.37697870778181,15.1446899153139,4.6713980069408,4.3344754943893,16.1561974525437,6.65598448195367,3.04835357136564,3.76676385861406,53.5548328641771,13.6168527996661
"ENSLAIG00005013386",99.6338557081722,59.6349414992848,13.7697870778181,165.918491738883,42.5097218631613,6.50171324158396,41.2880601565005,13.3119689639073,24.3868285709252,21.344995198813,26.7774164320885,34.0421319991652
"ENSLAIG00005013387",0,0,1.37697870778181,0.673097329569505,0,1.44482516479643,5.3853991508479,0,0,8.78911567009947,0,10.2126395997496
"ENSLAIG00005013388",0,0,0,0.336548664784753,0,0,3.59026610056527,0,0,3.76676385861406,0,1.70210659995826
"ENSLAIG00005013389",0,0,3.44244676945453,0,0,5.05688807678752,287.221288045221,246.271425832286,911.457717838328,278.74052553744,76.9850722422545,759.139543581384
"ENSLAIG00005013390",0.416878057356369,0,0,0,0,0,3.59026610056527,0,0,0,0,0
"ENSLAIG00005013391",87.9612701021939,88.7480625461797,81.9302331130178,77.4061929004931,94.8293795408983,111.251537689325,91.5517855644143,143.103666362004,118.88578928326,85.379980795252,182.421149443603,91.9137563977461
"ENSLAIG00005013392",434.803813822693,375.653174798644,293.296464757526,378.953796547631,280.751020217142,258.623704498562,362.616876157092,356.095169784521,274.351821422908,312.641400264967,368.189475941217,216.167538194699
"ENSLAIG00005013393",0,0,0,0.336548664784753,0.934279601388161,0,16.1561974525437,0,0,0,0,0
"ENSLAIG00005013394",1669.1797416549,1438.28209301031,945.984372246105,1719.4271283853,1280.89733350317,692.79366651989,538.53991508479,675.582424918298,978.521496408372,581.337222179436,431.785839967428,752.331117181551
"ENSLAIG00005013395",125.480295264267,137.113408801505,82.6187224669087,130.244333271699,121.923487981155,77.2981463166092,82.5761203130011,129.791697398097,91.4506071409693,107.980563946936,66.9435410802213,81.7011167979965
"ENSLAIG00005013396",717.447136710311,806.715192880088,1173.87434838399,808.389892812976,786.196284568137,1352.35635424946,1997.98308496457,1104.89342400431,1073.02045712071,1963.7395582908,1504.55608577797,905.520711177795
"ENSLAIG00005013397",17.5088784089675,6.57393055897627,291.919486049744,9.08681394918832,10.2770756152698,233.339264114624,911.927589543577,312.831270651823,1009.00503212203,774.697766921624,353.127179198168,844.244873579297
"ENSLAIG00005013398",684.513770179158,559.253663981482,438.567718428507,618.576445874375,681.556969212663,504.966395096354,436.21733121868,319.487255133776,356.65736784978,577.570458320822,624.248520573064,401.69715759015
"ENSLAIG00005013399",0,0,0,0,0,0,0,0,0,0,0,0
"ENSLAIG00005013400",280.975810658193,269.531152918027,233.397890969017,259.479020549044,303.173730650458,296.911571365667,271.065090592678,412.671037881128,289.593589279736,227.261419469715,630.942874681086,246.805456993948
"ENSLAIG00005013401",137.569758927602,122.087281809559,124.616573054254,131.253979266054,110.712132764497,145.92734164444,175.923038927698,83.1998060244209,115.837435711894,168.248785684761,93.7209575123099,114.041142197203
"ENSLAIG00005013402",1.25063417206911,0,0,1.00964599435426,0,0,5.3853991508479,0,0,8.78911567009947,0,0
"ENSLAIG00005013403",21.6776589825312,17.3739593344373,28.916552863418,16.1543359096681,14.9484736222106,29.6189158783269,951.420516649795,0,9.14506071409693,1048.41594064758,16.7358852700553,35.7442385991235
"ENSLAIG00005013404",240.538639094625,169.983061596387,230.643933553454,202.938844865206,146.681897417941,250.677166092181,201.054901631655,176.383588771772,164.611092853745,218.472303799615,187.44191502462,207.657005194908
"ENSLAIG00005013405",15.841366179542,73.7219355542339,11.0158296622545,11.1061059378968,41.1083024610791,11.5586013183715,14.3610644022611,0,9.14506071409693,13.8114674815849,6.69435410802213,1.70210659995826
"ENSLAIG00005013406",0,0,0,0,0,0,7.18053220113053,0,0,3.76676385861406,0,0
"ENSLAIG00005013407",358.098251269121,478.957797868271,229.266954845672,371.549725922367,452.658466872564,233.339264114624,508.022653229985,316.159262892799,579.187178559472,651.650147540232,272.794929901902,764.245863381259
"ENSLAIG00005013408",68.3680014064445,71.3741032117424,86.7496585902542,83.4640688666186,128.930584991566,101.860174118149,23.3367296536742,0,3.04835357136564,46.45675425624,10.0415311620332,10.2126395997496
"ENSLAIG00005013409",2.08439028678185,0.469566468498305,0.688489353890906,0.673097329569505,3.26997860485856,0.722412582398217,8.97566525141316,0,0,3.76676385861406,1.67358852700553,3.40421319991652
"ENSLAIG00005013410",3.33502445885095,23.008756956417,23.4086380322908,9.42336261397307,21.4884308319277,15.8930768127608,28.7221288045221,13.3119689639073,6.09670714273129,28.8785229160411,11.7151196890387,0
"ENSLAIG00005013411",61.2810744313863,5.16523115348136,0,18.8467252279461,2.80283880416448,1.44482516479643,592.393906593269,0,6.09670714273129,587.615161943793,3.34717705401107,8.5105329997913
"ENSLAIG00005013412",15.4244881221857,47.4262133183288,6.88489353890906,7.0675219604798,40.1740228596909,15.1706642303626,34.10752795537,0,6.09670714273129,36.4120506332692,30.1245934860996,22.1273857994574
"ENSLAIG00005013413",188.845759982435,180.313523903349,138.386360132072,194.525128245587,173.776005858198,156.763530380413,111.298249117523,203.007526699587,152.417678568282,125.558795287135,100.415311620332,85.105329997913
"ENSLAIG00005013414",2.08439028678185,2.81739881098983,340.802230175998,3.36548664784753,19.1527318284573,254.289229004172,199.259768581372,269.567371519124,204.239689281498,192.104956789317,247.691101996819,103.828502597454
"ENSLAIG00005013415",215.942833710599,104.713322475122,249.233146108508,153.129642477062,115.383530771438,247.787515762589,82.5761203130011,193.023549976656,100.595667855066,75.3352771722812,170.706029754564,105.530609197412
"ENSLAIG00005013416",741.209185979625,610.905975516295,776.615991188942,668.385648262519,664.739936387676,693.516079102289,639.067365900617,655.614471472437,917.554424981059,631.56074029429,617.554166465042,1099.56086357304
"ENSLAIG00005013417",2.08439028678185,5.16523115348136,0,1.34619465913901,3.73711840555264,0,8.97566525141316,0,0,8.78911567009947,0,0
"ENSLAIG00005013418",114.641465773002,93.4437272311628,109.469807268654,123.176811311219,152.28757502627,103.304999282945,77.1907211621532,76.5438215424672,128.030849997357,51.4791060677255,76.9850722422545,146.38116759641
"ENSLAIG00005013419",86.7106359301248,74.6610684912305,155.598593979345,47.4533617346501,57.4581954853719,136.535978073263,91.5517855644143,179.711581012749,64.0154249986785,67.801749455053,197.483446186653,59.5737309985391
"ENSLAIG00005013420",183.426345236802,571.462392162438,5473.4903634327,252.07494992378,1106.18704804358,4409.60640295872,4143.16708005232,3704.05536420722,5773.58166416653,3860.93295507941,2548.87532662943,4890.15226168008
"ENSLAIG00005013421",30.8489762443713,19.2522252084305,65.4064886196361,42.0685830980941,35.035485052056,41.1775171966984,30.5172618548048,26.6239379278147,27.4351821422908,25.111759057427,46.8604787561549,32.340025399207
"ENSLAIG00005013422",39.6034154488551,37.0957510113661,58.521595080727,41.0589371037398,39.7068830589968,59.960244339052,43.0831932067832,29.9519301687915,51.822010713216,27.6229349631698,18.4094737970609,25.5315989993739
"ENSLAIG00005013423",106.303904625874,114.574218313586,205.16982745949,99.9549534410715,78.9466263172996,199.385872741908,201.054901631655,193.023549976656,131.079203568723,184.571429072089,326.349762766079,91.9137563977461
"ENSLAIG00005013424",6.25317086034554,6.57393055897627,123.239594346472,3.02893798306277,5.60567760832897,276.684019058517,114.888515218088,758.782230942718,1015.10173926476,128.069971192878,334.717705401107,932.754416777127
"ENSLAIG00005013425",36.2683909900041,32.4000863263831,14.458276431709,37.0203531263228,28.962667643033,10.8361887359733,195.669502480807,129.791697398097,100.595667855066,213.44995198813,95.3945460393154,81.7011167979965
"ENSLAIG00005013426",0,1.40869940549492,2.75395741556362,1.34619465913901,1.40141940208224,2.16723774719465,287.221288045221,0,18.2901214281939,246.095238762785,1.67358852700553,13.6168527996661
"ENSLAIG00005013427",246.791809954971,217.409274914715,161.106508810472,233.228224695834,199.001555095678,180.603145599554,174.127905877415,236.287449109355,121.934142854626,131.836735051492,291.204403698963,132.764314796744
"ENSLAIG00005013428",120.060880518634,86.8697966721865,79.1762756974542,113.753448697246,78.0123467159114,71.5188456574235,77.1907211621532,96.5117749883282,79.2571928555068,59.0126337849536,71.9643066612379,47.6589847988313
"ENSLAIG00005013429",0.833756114712738,1.87826587399322,0,0.673097329569505,2.80283880416448,0,8.97566525141316,0,0,2.5111759057427,0,1.70210659995826
"ENSLAIG00005013430",0.416878057356369,0,0,0,0.46713980069408,0,5.3853991508479,0,0,6.27793976435676,0,3.40421319991652
"ENSLAIG00005013431",0.416878057356369,0.939132936996611,0,0.336548664784753,0,1.44482516479643,7.18053220113053,0,3.04835357136564,13.8114674815849,1.67358852700553,13.6168527996661
"ENSLAIG00005013432",0,0,0,0,0,0,0,0,0,5.02235181148541,0,0
"ENSLAIG00005013433",1239.37846452049,558.314531044485,1220.69162444858,1281.57731550034,508.715242955854,1239.65999139534,644.452765051465,409.343045640151,481.639864275772,716.940721089542,297.898757806985,536.163578986852
"ENSLAIG00005013434",267.635712822789,158.713466352427,226.512997430108,241.305392650668,148.550456620718,282.463319717703,122.069047419219,1211.38917571557,377.99584284934,111.74732780555,1183.22708859291,369.357132190943
"ENSLAIG00005013435",3.75190251620732,2.34783234249153,0,2.69238931827802,8.40851641249345,2.16723774719465,14.3610644022611,0,0,10.0447036229708,0,5.10631979987478
"ENSLAIG00005013436",75.8718064388592,60.5740744362814,48.8827441262543,63.944246309103,54.6553566812074,64.2947198334413,104.117716916393,96.5117749883282,21.3384749995595,80.3576289837666,76.9850722422545,64.6800507984139
"ENSLAIG00005013437",419.379325700507,188.765720336319,190.711551027781,376.934504558923,185.45450087555,196.496222412315,215.415966033916,139.775674121027,146.320971425551,259.90670624437,92.0473689853043,158.295913796118
"ENSLAIG00005013439",0,0,0,0,0,0,1.79513305028263,0,0,5.02235181148541,0,0
"ENSLAIG00005013440",0.833756114712738,0.469566468498305,0,0.673097329569505,1.86855920277632,2.16723774719465,5.3853991508479,0,0,0,15.0622967430498,10.2126395997496
"ENSLAIG00005013441",341.840007032223,135.235142927512,65.4064886196361,365.828398621026,92.960820338122,40.4551046143002,102.32258386611,16.6399612048842,76.2088392841411,96.6802723710941,16.7358852700553,64.6800507984139
"ENSLAIG00005013442",619.897671288921,332.922626165298,670.588630689742,991.808915120666,380.718937565676,551.20080036984,1935.15342820468,702.206362846112,1088.26222497753,2175.93392232605,642.657994370125,1060.412411774
"ENSLAIG00005013443",273.888883683135,312.261701551373,170.745359764945,301.547603647138,282.152439619225,162.542831039599,269.269957542395,272.8953637601,240.819932137886,291.296405066154,234.302393780775,216.167538194699
"ENSLAIG00005013444",171.336881573468,192.522252084305,334.60582599098,313.326806914605,272.809643605343,278.128844223314,800.629340426054,452.60694477285,676.734492843173,600.171041472506,389.946126792289,818.713274579923
"ENSLAIG00005013445",0.833756114712738,0.469566468498305,0,0.336548664784753,0.934279601388161,0.722412582398217,14.3610644022611,6.65598448195367,0,10.0447036229708,20.0830623240664,3.40421319991652
"ENSLAIG00005013446",2.91814640149458,2.81739881098983,6.88489353890906,5.38477863655604,7.00709701041121,11.5586013183715,14.3610644022611,0,30.4835357136564,25.111759057427,0,17.0210659995826
"ENSLAIG00005013447",201.768979760483,87.8089296091831,97.0769988986177,157.168226454479,81.7494651214641,109.084299942131,109.503116067241,133.119689639073,112.789082140529,77.8464530780239,199.157034713658,120.849568597037
"ENSLAIG00005013448",644.07659861559,528.262277060593,503.285717694252,566.411402832739,491.898210130867,562.759401688211,391.339004961614,875.261959376908,432.866207133922,369.142858144178,830.099909394744,553.184644986435
"ENSLAIG00005013449",35.017756817935,26.7652887044034,53.7021696034907,27.9335391771345,31.2983666465034,49.1240556030788,145.405777072893,99.8397672293051,73.1604857127755,123.047619381393,150.622967430498,10.2126395997496
"ENSLAIG00005013450",100.884489880241,48.3653462553254,75.0453395741088,76.7330955709236,43.4440014645495,76.575733734211,39.4929271062179,96.5117749883282,57.9187178559472,27.6229349631698,123.845550998409,69.7863705982887
"ENSLAIG00005013451",3140.75928412289,3022.59935772359,1942.22846732625,3066.96798218345,2668.76968136528,1620.3714223192,1096.82629372269,1331.19689639073,1825.96378924802,1201.59767089788,706.254358396335,2655.28629593489
"ENSLAIG00005013452",3.75190251620732,6.57393055897627,4.13093612334544,8.75026528440357,8.87565621318753,2.88965032959287,19.746463553109,0,0,3.76676385861406,5.0207655810166,8.5105329997913
"ENSLAIG00005013453",189.262638039792,207.078812607753,159.041040748799,200.919552876497,205.541512305395,147.372166809236,120.273914368936,66.5598448195367,140.22426428282,151.926142297434,110.456842782365,127.65799499687
"ENSLAIG00005013454",379.775910251652,354.52268371622,276.084230910253,384.338575184187,276.079622210202,358.316640869516,256.704026190416,316.159262892799,301.787003565199,316.408164123581,553.957802438832,343.825533191569
"ENSLAIG00005013455",223.446638743014,148.852570513963,254.741060939635,169.620527051515,158.360392435293,275.961606476119,156.176575374589,149.759650843958,231.674871423789,215.961127893873,197.483446186653,248.507563593906
"ENSLAIG00005013456",120.060880518634,330.574793822807,457.845420337452,149.764155829215,348.953431118478,306.302934936844,118.478781318654,113.151736193212,82.3055464268724,138.114674815849,71.9643066612379,78.29690359808
"ENSLAIG00005013457",0,0,0,0,0,0.722412582398217,1.79513305028263,0,0,5.02235181148541,0,17.0210659995826
"ENSLAIG00005013458",403.121081463609,354.053117247722,375.915187224435,334.192824131259,456.862725078811,366.263179275896,674.97002690627,628.990533544622,518.22010713216,602.682217378249,801.64890443565,452.760355588897
"ENSLAIG00005013459",16.2582442368984,20.1913581454271,6.88489353890906,11.7792032674663,17.7513124263751,5.05688807678752,34.10752795537,6.65598448195367,12.1934142854626,21.344995198813,1.67358852700553,17.0210659995826
"ENSLAIG00005013460",0,0,0,0.673097329569505,2.3356990034704,0,10.7707983016958,0,3.04835357136564,1.25558795287135,0,1.70210659995826
"ENSLAIG00005013461",0,0,0,0,0,0,0,0,0,0,0,0
"ENSLAIG00005013462",64.1992208328809,104.713322475122,0.688489353890906,85.4833608553271,101.369336750615,0,1.79513305028263,26.6239379278147,70.1121321414098,2.5111759057427,20.0830623240664,131.062208196786
"ENSLAIG00005013463",126.730929436336,119.739449467068,209.989252936726,126.205749294282,130.332004393648,202.275523071501,174.127905877415,136.44768188005,118.88578928326,106.724975994065,158.990910065526,62.9779441984556
